group,color,action,charts,faces,vertices,mean_radius,radius_spread,circumference,wraps,shift_u,shift_v,overlap_before,overlap_after,intra_overlap,intra_wrongwind
2691,#a66058,settled,1,12,14,1679.32,2.54851,10551.5,0,0,0,12,12,0,0
2692,#6fb67f,settled,1,72,50,1610.16,14.9318,10116.9,0,0,0,0,0,0,0
2693,#eb57a6,settled,1,7,9,1616.3,7.44669,10155.5,0,0,0,29,29,0,0
2694,#b3accd,settled,2,159,114,1544.24,27.7137,9702.77,0,0,0,0,0,0,0
2695,#7c4f41,settled,1,7,9,1472.24,13.9639,9250.35,0,0,0,0,0,0,0
2696,#45a467,settled,1,41,31,1385.8,2.02366,8707.22,0,0,0,0,0,0,0
2697,#c1468e,settled,1,60,42,1424.57,7.02037,8950.82,0,0,0,0,0,0,0
2698,#899bb5,settled,1,118,87,1288.66,8.71314,8096.87,0,0,0,0,0,0,0
2699,#52f0db,settled,1,304,176,1320.89,5.70569,8299.39,0,0,0,393,393,0,0
2700,#ce924f,settled,1,50,50,1315.8,19.7623,8267.39,0,0,0,4,4,0,0
2701,#97e776,settled,1,55,44,1308.19,8.23714,8219.6,0,0,0,0,0,0,0
2702,#5f899d,settled,1,9,11,1243.89,8.50087,7815.6,0,0,0,0,0,0,0
2703,#dbdec4,settled,1,68,50,1676.77,5.31108,10535.5,0,0,0,0,0,0,0
2704,#a480eb,settled,1,45,36,1608.1,10.7751,10104,0,0,0,0,0,0,0
2705,#6dd65e,settled,1,165,105,1589.94,7.18739,9989.9,0,0,0,249,249,0,0
2706,#e97785,settled,1,37,27,1594.32,2.24735,10017.4,0,0,0,0,0,0,0
2707,#b1cdac,settled,1,24,21,1594.9,2.23877,10021,0,0,0,0,0,0,0
2708,#7a6fd3,settled,1,16,14,1647.34,2.39434,10350.6,0,0,0,0,0,0,0
2709,#43c446,settled,1,26,21,1626.75,2.12898,10221.2,0,0,0,0,0,0,0
2710,#bf666d,settled,1,147,95,1585.52,1.19236,9962.1,0,0,0,187,187,0,0
2711,#87bb94,settled,1,124,88,1621.81,61.6113,10190.1,0,0,0,2253,2253,0,0
2712,#505dbb,settled,1,14,15,1594.61,1.99132,10019.2,0,0,0,48,48,0,0
2713,#ccb2e2,settled,1,9,10,1590.45,1.58574,9993.06,0,0,0,0,0,0,0
2714,#955456,settled,1,16,15,1594.73,2.35093,10020,0,0,0,81,81,0,0
2715,#5daa7c,settled,1,44,33,1591.91,3.44006,10002.2,0,0,0,32,32,0,0
2716,#d94ba3,settled,1,20,20,1590.69,2.81453,9994.61,0,0,0,32,32,0,0
2717,#a2a1ca,settled,1,74,50,1616.07,14.1012,10154.1,0,0,0,729,729,0,0
2718,#6b43f1,settled,1,266,168,1621.45,4.64611,10187.9,0,0,0,782,782,0,0
2719,#e79764,settled,1,9,11,1615.75,2.44395,10152,0,0,0,0,0,0,0
2720,#afed8b,settled,1,11,11,1622.42,1.57603,10194,0,0,0,0,0,0,0
2721,#788fb2,settled,1,29,29,1609.85,26.3257,10115,0,0,0,843,843,0,0
2722,#41e4d9,settled,1,40,29,1618.02,3.24589,10166.3,0,0,0,45,45,0,0
2723,#bd864d,settled,1,19,18,1592.99,2.24832,10009.1,0,0,0,67,67,0,0
2724,#85db73,settled,1,18,20,1619.11,0.801096,10173.1,0,0,0,7,7,0,0
2725,#4e7e9a,settled,1,73,50,1580.15,10.4898,9928.39,0,0,0,766,766,0,0
2726,#cad2c1,settled,1,19,17,1644.86,3.00093,10334.9,0,0,0,0,0,0,0
2727,#9374e8,settled,1,19,17,1619.23,2.66437,10173.9,0,0,0,58,58,0,0
2728,#5bca5b,settled,1,129,84,1601.87,4.07538,10064.8,0,0,0,0,0,0,0
2729,#d76b82,settled,1,316,177,1644.26,5.13247,10331.2,0,0,0,842,842,0,0
2730,#a0c1a9,settled,1,30,25,1615.04,4.41128,10147.6,0,0,0,115,115,0,0
2731,#6963d0,settled,1,21,19,1598.25,1.7525,10042.1,0,0,0,135,135,0,0
2732,#e4b843,settled,1,82,66,1602.42,6.25153,10068.3,0,0,0,380,380,0,0
2733,#ad5a6b,settled,1,63,43,1604.88,3.71448,10083.8,0,0,0,0,0,0,0
2734,#76af91,settled,1,16,15,1603.3,2.49609,10073.8,0,0,0,0,0,0,0
2735,#f251b8,settled,1,17,16,1627.46,1.01056,10225.6,0,0,0,0,0,0,0
2736,#baa6df,settled,1,48,39,1631.21,6.0214,10249.2,0,0,0,0,0,0,0
2737,#834853,settled,1,46,36,1633.66,4.12762,10264.6,0,0,0,0,0,0,0
2738,#4c9e79,settled,1,329,187,1622.63,8.99675,10195.3,0,0,0,0,0,0,0
2739,#c83fa1,settled,1,25,24,1632.44,3.77864,10257,0,0,0,186,186,0,0
2740,#9095c7,settled,1,25,21,1628.9,3.16334,10234.7,0,0,0,137,137,0,0
2741,#59eaee,settled,1,26,22,1621.6,5.23947,10188.8,0,0,0,114,114,0,0
2742,#d58c62,settled,1,15,13,1657.03,1.90121,10411.4,0,0,0,0,0,0,0
2743,#9ee188,settled,1,8,10,1542.85,3.24328,9693.99,0,0,0,0,0,0,0
2744,#6683af,settled,2,68,53,1584.18,27.0291,9953.71,0,0,0,0,0,0,0
2745,#e2d8d6,settled,1,184,108,1552.04,7.15969,9751.74,0,0,0,0,0,0,0
2746,#ab7a4a,settled,1,65,50,1530.86,10.1815,9618.68,0,0,0,0,0,0,0
2747,#74cf70,settled,1,70,49,1646.83,4.4063,10347.4,0,0,0,0,0,0,0
2748,#f07197,settled,1,8,9,1443.83,3.46634,9071.84,0,0,0,61,61,0,0
2749,#b8c6be,settled,1,20,17,1446.16,4.75264,9086.46,0,0,0,24,24,0,0
2750,#8169e5,settled,1,74,55,1512.67,0.389004,9504.37,0,0,0,0,0,0,0
2751,#4abe58,settled,1,34,28,1512.54,2.80419,9503.58,0,0,0,0,0,0,0
2752,#c65f80,settled,1,24,21,1513.82,0.189479,9511.58,0,0,0,0,0,0,0
2753,#8eb5a6,settled,1,72,50,1503.36,2.70475,9445.92,0,0,0,0,0,0,0
2754,#5757cd,settled,1,113,86,1498.56,6.91266,9415.76,0,0,0,0,0,0,0
2755,#d3ac41,settled,1,25,20,1479.67,1.9428,9297.04,0,0,0,0,0,0,0
2756,#9c4e68,settled,1,147,95,1533.96,5.92012,9638.16,0,0,0,0,0,0,0
2757,#64a38e,settled,1,29,25,1531.93,48.2875,9625.4,0,0,0,0,0,0,0
2758,#e045b6,settled,1,295,196,1483.47,7.39582,9320.9,0,0,0,0,0,0,0
2759,#a99adc,settled,1,49,41,1461.44,1.25106,9182.49,0,0,0,0,0,0,0
2760,#72f04f,settled,1,16,15,1456.53,1.08295,9151.64,0,0,0,0,0,0,0
2761,#ee9177,settled,1,63,46,1452.09,8.82184,9123.77,0,0,0,0,0,0,0
2762,#b6e79d,settled,1,55,40,1480.25,3.85239,9300.65,0,0,0,0,0,0,0
2763,#7f89c4,settled,1,34,28,1492.14,9.09921,9375.41,0,0,0,0,0,0,0
2764,#48deeb,settled,1,23,21,1555.81,1.41649,9775.44,0,0,0,0,0,0,0
2765,#c4805f,settled,1,71,46,1476.2,4.5464,9275.22,0,0,0,0,0,0,0
2766,#8cd585,settled,1,101,62,1477.93,3.97919,9286.13,0,0,0,0,0,0,0
2767,#5577ac,settled,1,34,28,1422.88,3.23303,8940.22,0,0,0,0,0,0,0
2768,#d1ccd3,settled,1,18,16,1452.44,4.66848,9125.95,0,0,0,68,68,0,0
2769,#9a6e47,settled,1,63,48,1488.23,43.2785,9350.81,0,0,0,16,16,0,0
2770,#62c46d,settled,1,65,50,1483.86,36.0038,9323.34,0,0,0,16,16,0,0
2771,#de6595,settled,1,74,50,1367.26,6.97055,8590.77,0,0,0,28,28,0,0
2772,#a7babb,settled,1,85,59,1365.78,2.2915,8581.46,0,0,0,28,28,0,0
2773,#705de2,settled,3,208,149,1381.87,132.651,8682.52,0,0,0,791,791,46,34
2774,#ebb156,settled,1,38,30,1388.04,2.66025,8721.29,0,0,0,0,0,0,0
2775,#b4547d,settled,1,22,20,1368.44,1.47967,8598.17,0,0,0,26,26,0,0
2776,#7da9a3,settled,1,56,42,1339.05,0.846878,8413.49,0,0,0,0,0,0,0
2777,#464bcb,settled,1,7,9,1420.94,1.22877,8928.04,0,0,0,7,7,0,0
2778,#c1a0f1,settled,1,7,9,1420.08,0.992464,8922.6,0,0,0,0,0,0,0
2779,#8a4265,settled,1,18,17,1418.62,1.78193,8913.42,0,0,0,22,22,0,0
2780,#53978c,settled,1,9,11,1387.82,4.95441,8719.92,0,0,0,0,0,0,0
2781,#cfecb2,settled,1,8,10,1396.8,2.76745,8776.35,0,0,0,47,47,0,0
2782,#978ed9,settled,1,51,36,1395.22,3.21001,8766.42,0,0,0,0,0,0,0
2783,#60e44d,settled,1,137,84,1385.84,5.4627,8707.5,0,0,0,0,0,0,0
2784,#dc8574,settled,1,9,11,1325.67,14.4195,8329.43,0,0,0,0,0,0,0
2785,#a5db9a,settled,2,141,100,1365.78,6.26678,8581.46,0,0,0,0,0,37,0
2786,#6d7dc1,settled,1,65,50,1337.61,25.4387,8404.45,0,0,0,0,0,0,0
2787,#e9d2e8,settled,1,8,11,1340,4.53273,8419.45,0,0,0,0,0,0,0
2788,#b2745c,settled,1,17,16,1342.99,4.06365,8438.23,0,0,0,0,0,0,0
2789,#7bc982,settled,1,65,43,1356.23,5.3122,8521.42,0,0,0,106,106,0,0
2790,#436baa,settled,1,21,23,1359.22,0.933508,8540.25,0,0,0,21,21,0,0
2791,#bfc0d0,settled,1,77,50,1351.34,5.97844,8490.74,0,0,0,82,82,0,0
2792,#886244,settled,1,254,155,1352.87,8.21173,8500.34,0,0,0,96,96,0,0
2793,#51b86b,settled,1,150,92,1347.26,4.03387,8465.06,0,0,0,0,0,0,0
2794,#cd5992,settled,1,104,66,1444.65,3.56796,9077.01,0,0,0,0,0,0,0
2795,#95afb8,settled,1,64,46,1456.02,12.8026,9148.42,0,0,0,0,0,0,0
2796,#5e51e0,settled,1,64,50,1392.63,7.34104,8750.13,0,0,0,133,133,0,0
2797,#daa553,settled,2,161,110,1662.32,36.3334,10444.7,0,0,0,0,0,0,0
2798,#a3487a,settled,1,77,50,1902.3,1.5451,11952.5,0,0,0,0,0,0,0
2799,#6b9da1,settled,1,19,18,1546.88,2.12637,9719.3,0,0,0,109,109,0,0
2800,#e7f2c7,settled,1,32,26,1541.55,2.67393,9685.84,0,0,0,0,0,0,0
2801,#b094ee,settled,1,32,29,1539.95,2.63161,9675.81,0,0,0,0,0,0,0
2802,#79e962,settled,1,18,20,1540.01,2.05593,9676.2,0,0,0,0,0,0,0
2803,#418c89,settled,1,37,31,1538.85,3.09922,9668.85,0,0,0,0,0,0,0
2804,#bde0af,settled,1,62,50,1563.44,11.1812,9823.4,0,0,0,0,0,0,0
2805,#8682d6,settled,1,76,50,1573.63,12.2902,9887.42,0,0,0,0,0,0,0
2806,#4fd84a,settled,1,252,143,1585.7,3.8721,9963.23,0,0,0,0,0,0,0
2807,#cb7971,settled,1,159,100,1505.25,5.33662,9457.76,0,0,0,0,0,0,0
2808,#93cf97,settled,1,18,15,1510.72,2.33471,9492.12,0,0,0,0,0,0,0
2809,#5c71bf,settled,1,12,14,1534.78,0.815637,9643.33,0,0,0,0,0,0,0
2810,#d8c6e5,settled,2,150,103,1520.72,7.15084,9554.95,0,0,0,757,757,0,0
2811,#a16859,settled,1,141,95,1528.48,6.59014,9603.73,0,0,0,0,0,0,0
2812,#69bd80,settled,1,46,36,1532.91,5.33434,9631.55,0,0,0,0,0,0,0
2813,#e55fa7,settled,1,104,65,1565.15,5.57492,9834.15,0,0,0,0,0,0,0
2814,#aeb4cd,settled,1,19,17,1505.27,1.88859,9457.92,0,0,0,0,0,0,0
2815,#775641,settled,1,37,29,1495.52,5.14539,9396.62,0,0,0,0,0,0,0
2816,#3fac68,settled,1,49,39,1467.47,2.2878,9220.37,0,0,0,0,0,0,0
2817,#bb4d8f,settled,1,22,21,1460.01,2.37726,9173.54,0,0,0,0,0,0,0
2818,#84a3b6,settled,1,41,34,1475.81,2.45297,9272.76,0,0,0,0,0,0,0
2819,#4d45dd,settled,1,37,31,1428.02,2.46005,8972.5,0,0,0,0,0,0,0
2820,#c89a50,settled,1,38,31,1399.52,1.45412,8793.46,0,0,0,0,0,0,0
2821,#91ef77,settled,1,19,17,1417.81,2.62207,8908.38,0,0,0,0,0,0,0
2822,#5a919e,settled,1,14,13,1416.14,1.53786,8897.84,0,0,0,0,0,0,0
2823,#d6e6c4,settled,1,50,44,1409.62,8.0192,8856.92,0,0,0,119,119,0,0
2824,#9e88eb,settled,1,70,50,1409.9,26.15,8858.68,0,0,0,902,902,0,0
2825,#67dd5f,settled,1,182,110,1377.74,6.88772,8656.58,0,0,0,1104,1104,0,0
2826,#e37f86,settled,1,29,24,1376.12,2.93553,8646.4,0,0,0,144,144,0,0
2827,#acd4ac,settled,1,67,48,1378.26,4.15563,8659.86,0,0,0,596,596,0,0
2828,#7477d4,settled,1,24,20,1438.25,1.37809,9036.79,0,0,0,0,0,0,0
2829,#f0cb47,settled,1,23,19,1429.48,1.60747,8981.71,0,0,0,23,23,0,0
2830,#b96d6e,settled,1,80,60,1430.04,3.29143,8985.22,0,0,0,114,114,0,0
2831,#82c395,settled,1,12,12,1442.96,2.61194,9066.36,0,0,0,0,0,0,0
2832,#4a65bc,settled,1,26,22,1449.25,3.03603,9105.89,0,0,0,0,0,0,0
2833,#c6bae2,settled,1,59,42,1416.54,6.29949,8900.37,0,0,0,273,273,0,0
2834,#8f5c56,settled,1,7,9,1419.7,3.43476,8920.24,0,0,0,0,0,0,0
2835,#58b17d,settled,1,252,146,1421.47,7.35662,8931.33,0,0,0,273,273,0,0
2836,#d453a4,settled,2,427,247,1287.56,55.5077,8089.98,0,0,0,581,581,41,0
2837,#9ca8cb,settled,1,67,50,1300.76,9.66861,8172.93,0,0,0,67,67,0,0
2838,#654af2,settled,1,115,73,1276.52,4.85212,8020.6,0,0,0,0,0,0,0
2839,#e19f65,settled,1,16,18,1306.23,8.51007,8207.31,0,0,0,41,41,0,0
2840,#aa418c,settled,1,25,22,1257.46,4.35812,7900.83,0,0,0,60,60,0,0
2841,#7297b3,settled,2,100,79,1259.78,24.614,7915.45,0,0,0,93,93,0,0
2842,#eeebd9,settled,1,63,49,1226.11,22.6444,7703.89,0,0,0,0,0,0,0
2843,#b78e4d,settled,1,113,71,1223.58,2.07944,7687.99,0,0,0,0,0,0,0
2844,#80e374,settled,1,27,24,1213.55,2.05049,7624.96,0,0,0,0,0,0,0
2845,#48859b,settled,1,27,24,1324.3,1.50151,8320.82,0,0,0,0,0,0,0
2846,#c4dac1,settled,1,288,169,1315.93,10.8022,8268.25,0,0,0,341,341,0,0
2847,#8d7ce9,settled,2,142,96,1243.19,23.6868,7811.21,0,0,0,0,0,4,0
2848,#56d25c,settled,2,97,88,1585.67,23.5367,9963.03,0,0,0,0,0,0,0
2849,#d27383,settled,3,163,135,1618.4,29.197,10168.7,0,0,0,382,382,44,31
2850,#9ac8aa,settled,1,56,41,1602.86,0.992802,10071.1,0,0,0,64,64,0,0
2851,#636bd1,settled,1,94,59,1604.63,3.4399,10082.2,0,0,0,0,0,0,0
2852,#dfbf44,settled,1,75,50,1612.77,9.08163,10133.4,0,0,0,60,60,0,0
2853,#a8626b,settled,1,53,48,1573.9,9.50054,9889.09,0,0,0,22,22,0,0
2854,#70b792,settled,1,166,106,1579.11,5.21272,9921.83,0,0,0,22,22,0,0
2855,#ec58b9,settled,1,18,18,1558.52,0.927879,9792.46,0,0,0,0,0,0,0
2856,#b5aee0,settled,1,115,68,1493.73,4.46021,9385.41,0,0,0,0,0,0,0
2857,#7e5054,settled,1,69,50,1505.93,8.3364,9462.06,0,0,0,0,0,0,0
2858,#46a57a,settled,1,71,50,1512.54,10.0784,9503.59,0,0,0,18,18,0,0
2859,#c247a1,settled,1,67,47,1516.81,4.37376,9530.4,0,0,0,18,18,0,0
2860,#8b9cc8,settled,1,35,25,1437.4,2.60522,9031.46,0,0,0,0,0,0,0
2861,#54f2ee,settled,1,69,50,1458.84,13.1193,9166.19,0,0,0,4,4,0,0
2862,#cf9362,settled,1,125,76,1447.94,2.10729,9097.65,0,0,0,4,4,0,0
2863,#98e989,settled,1,22,20,1459.38,1.47162,9169.57,0,0,0,0,0,0,0
2864,#618bb0,settled,1,205,118,1455.97,3.7952,9148.12,0,0,0,808,808,0,0
2865,#dde0d6,settled,1,345,195,1464.11,5.40071,9199.28,0,0,0,808,808,0,0
2866,#a5824a,settled,1,20,19,1465.94,1.81827,9210.76,0,0,0,0,0,0,0
2867,#6ed771,settled,1,25,22,1466.37,1.66249,9213.47,0,0,0,0,0,0,0
2868,#ea7998,settled,1,27,23,1445.35,1.74597,9081.4,0,0,0,0,0,0,0
2869,#b3cebf,settled,1,9,11,1335.62,2.0208,8391.95,0,0,0,70,70,0,0
2870,#7b70e6,settled,1,26,21,1336.93,2.31889,8400.18,0,0,0,0,0,0,0
2871,#44c659,settled,1,19,17,1334.34,1.97181,8383.92,0,0,0,85,85,0,0
2872,#c06780,settled,1,56,40,1334.31,3.19709,8383.73,0,0,0,288,288,0,0
2873,#89bda7,settled,1,247,142,1374.23,3.50897,8634.56,0,0,0,0,0,0,0
2874,#515fce,settled,1,21,21,1331.66,3.02909,8367.06,0,0,0,0,0,0,0
2875,#cdb341,settled,1,38,32,1342.6,3.45009,8435.81,0,0,0,431,431,0,0
2876,#965669,settled,1,20,18,1347.1,1.43714,8464.09,0,0,0,0,0,0,0
2877,#5fab8f,settled,1,16,15,1391.68,1.14415,8744.18,0,0,0,0,0,0,0
2878,#db4db6,settled,1,18,17,1398.01,1.80617,8783.96,0,0,0,0,0,0,0
2879,#a3a2dd,settled,3,315,204,1316.36,43.4571,8270.93,0,0,0,9817,9817,22,0
2880,#6c4451,settled,2,131,96,1244.21,32.6307,7817.63,0,0,0,44,44,0,0
2881,#e89977,settled,1,41,31,1249.83,3.38258,7852.94,0,0,0,0,0,0,0
2882,#b1ee9e,settled,1,73,51,1257.85,2.25876,7903.29,0,0,0,0,0,0,0
2883,#7990c5,settled,1,113,72,1272.91,5.71282,7997.95,0,0,0,229,229,0,0
2884,#42e6eb,settled,1,9,9,1273.27,0.631448,8000.18,0,0,0,0,0,0,0
2885,#be875f,settled,1,53,40,1265.39,4.71167,7950.67,0,0,0,0,0,0,0
2886,#87dd86,settled,1,19,20,1269.06,1.15404,7973.74,0,0,0,65,65,0,0
2887,#4f7fad,settled,1,83,53,1261.04,3.80884,7923.37,0,0,0,0,0,0,0
2888,#cbd4d4,settled,1,13,13,1245.32,4.9239,7824.59,0,0,0,0,0,0,0
2889,#947648,settled,1,11,12,1247.47,5.46774,7838.11,0,0,0,33,33,0,0
2890,#5dcb6e,settled,1,17,15,1253.8,5.96926,7877.85,0,0,0,0,0,0,0
2891,#d96d95,settled,1,15,15,1199.02,1.82992,7533.67,0,0,0,0,0,0,0
2892,#a1c2bc,settled,1,19,17,1196.88,2.09887,7520.24,0,0,0,0,0,0,0
2893,#6a64e3,settled,1,70,47,1256.01,7.58986,7891.71,0,0,0,0,0,0,0
2894,#e6b956,settled,1,238,139,1186.79,0.361612,7456.82,0,0,0,0,0,0,0
2895,#af5b7e,settled,1,78,50,1188.81,0.740622,7469.49,0,0,0,0,0,0,0
2896,#77b1a4,settled,1,77,50,1158.46,6.48042,7278.84,0,0,0,124,124,0,0
2897,#4053cb,settled,1,60,42,1165.39,5.55635,7322.37,0,0,0,124,124,0,0
2898,#bca8f2,settled,1,62,47,1167.24,2.58848,7333.97,0,0,0,0,0,0,0
2899,#854a66,settled,2,144,99,1177.13,11.1842,7396.15,0,0,0,0,0,22,0
2900,#4d9f8c,settled,1,72,50,1146.97,8.11615,7206.65,0,0,0,0,0,0,0
2901,#c941b3,settled,1,9,11,1176.7,0.932606,7393.41,0,0,0,0,0,0,0
2902,#9296da,settled,1,20,17,1172.68,1.13654,7368.19,0,0,0,20,20,0,0
2903,#5beb4d,settled,1,25,21,1172.79,1.2951,7368.86,0,0,0,36,36,0,0
2904,#d68d74,settled,1,64,50,1146.98,16.3378,7206.71,0,0,0,116,116,0,0
2905,#9fe29b,settled,1,117,76,1157.24,7.51399,7271.18,0,0,0,0,0,0,0
2906,#6885c2,settled,1,379,219,1598.16,4.75203,10041.6,0,0,0,0,0,0,0
2907,#e4d9e9,settled,1,73,49,1606.74,7.40477,10095.5,0,0,0,0,0,0,0
2908,#ac7b5d,settled,1,17,15,1559.36,2.73272,9797.77,0,0,0,0,0,0,0
2909,#75d183,settled,1,20,18,1556.59,2.58342,9780.32,0,0,0,59,59,0,0
2910,#f172aa,settled,1,28,25,1575.19,23.442,9897.19,0,0,0,170,170,0,0
2911,#bac8d1,settled,1,28,24,1567.84,3.21918,9851.04,0,0,0,12,12,0,0
2912,#826a45,settled,1,10,11,1572.01,3.30327,9877.21,0,0,0,16,16,0,0
2913,#4bbf6b,settled,1,96,82,1591.72,41.9513,10001.1,0,0,0,692,692,0,0
2914,#c76193,settled,1,25,21,1578.24,2.85579,9916.34,0,0,0,54,54,0,0
2915,#90b6b9,settled,1,30,26,1609.72,17.1619,10114.2,0,0,0,105,105,0,0
2916,#5858e0,settled,1,103,66,1588.89,3.85936,9983.28,0,0,0,0,0,0,0
2917,#d4ad54,settled,1,64,48,1577.17,3.79534,9909.66,0,0,0,141,141,0,0
2918,#9d4f7b,settled,1,47,36,1582.7,2.42004,9944.4,0,0,0,75,75,0,0
2919,#66a5a1,settled,1,23,21,1584,3.63658,9952.57,0,0,0,37,37,0,0
2920,#e246c8,settled,1,13,13,1587.84,1.23554,9976.72,0,0,0,0,0,0,0
2921,#aa9cef,settled,1,25,22,1591.01,3.29456,9996.64,0,0,0,0,0,0,0
2922,#73f162,settled,2,223,155,1579.98,39.1769,9927.28,0,0,0,947,947,26,0
2923,#ef9389,settled,1,9,11,1606.68,1.16576,10095.1,0,0,0,0,0,0,0
2924,#b8e8b0,settled,1,10,11,1609.29,2.55954,10111.5,0,0,0,30,30,0,0
2925,#808ad7,settled,1,49,35,1596.37,8.03962,10030.3,0,0,0,0,0,0,0
2926,#49e04a,settled,1,78,50,1600.8,5.86747,10058.1,0,0,0,162,162,0,0
2927,#c58172,settled,1,62,50,1606.93,16.4974,10096.6,0,0,0,0,0,0,0
2928,#8ed698,settled,1,12,13,1615.51,7.4684,10150.6,0,0,0,0,0,0,0
2929,#5679bf,settled,1,39,38,1627.78,19.9514,10227.6,0,0,0,0,0,0,0
2930,#d2cde6,settled,1,10,12,1635.92,2.30609,10278.8,0,0,0,0,0,0,0
2931,#9b705a,settled,1,37,32,1616.02,7.12748,10153.8,0,0,0,0,0,0,0
2932,#64c580,settled,1,70,50,1582.69,5.01854,9944.33,0,0,0,0,0,0,0
2933,#e066a8,settled,1,31,22,1502.41,3.76302,9439.93,0,0,0,0,0,0,0
2934,#a8bcce,settled,1,71,50,1456.02,2.36068,9148.44,0,0,0,4,4,0,0
2935,#715e42,settled,1,66,50,1458.33,5.01445,9162.96,0,0,0,4,4,0,0
2936,#edb369,settled,1,72,50,1440.54,5.53155,9051.17,0,0,0,0,0,0,0
2937,#b65590,settled,1,10,10,1332.97,2.19095,8375.28,0,0,0,65,65,0,0
2938,#7eaab6,settled,1,19,17,1335.07,4.00966,8388.49,0,0,0,121,121,0,0
2939,#474ddd,settled,1,17,16,1374.51,2.3063,8636.3,0,0,0,102,102,0,0
2940,#c3a151,settled,1,38,29,1380.71,0.901642,8675.28,0,0,0,282,282,0,0
2941,#8c4378,settled,1,49,41,1374.11,2.58435,8633.79,0,0,0,375,375,0,0
2942,#54999e,settled,3,125,105,1287.35,10.375,8088.68,0,0,0,1997,1997,6,0
2943,#d0eec5,settled,1,73,50,1273.64,7.64202,8002.51,0,0,0,2291,2291,0,0
2944,#9990ec,settled,1,7,9,1286.74,2.27056,8084.83,0,0,0,65,65,0,0
2945,#62e55f,settled,1,32,26,1291.07,1.62185,8112.01,0,0,0,289,289,0,0
2946,#dd8787,settled,1,17,16,1305.51,1.95085,8202.79,0,0,0,132,132,0,0
2947,#a6dcad,settled,1,103,63,1301.51,1.86259,8177.66,0,0,0,1204,1204,0,0
2948,#6f7ed4,settled,1,23,22,1243.4,1.28168,7812.51,0,0,0,0,0,0,0
2949,#ebd348,settled,1,20,20,1240.03,1.69231,7791.31,0,0,0,0,0,0,0
2950,#b3756f,settled,1,16,15,1240.87,1.92003,7796.64,0,0,0,0,0,0,0
2951,#7ccb95,settled,1,22,20,1237.75,1.57449,7777.03,0,0,0,0,0,0,0
2952,#456dbd,settled,1,17,16,1239.11,1.9446,7785.58,0,0,0,0,0,0,0
2953,#c1c1e3,settled,1,59,46,1235.89,2.48663,7765.36,0,0,0,0,0,0,0
2954,#896457,settled,1,36,31,1234.93,2.59642,7759.29,0,0,0,0,0,0,0
2955,#52b97e,settled,1,7,8,1236.19,2.02041,7767.2,0,0,0,0,0,0,0
2956,#ce5ba5,settled,1,75,50,1220.36,10.8613,7667.73,0,0,0,50,50,0,0
2957,#97b0cb,settled,1,21,18,1214.54,2.68706,7631.16,0,0,0,50,50,0,0
2958,#5f523f,settled,1,10,12,1204.63,1.91008,7568.9,0,0,0,0,0,0,0
2959,#dba766,settled,2,178,127,1277.59,16.2756,8027.33,0,0,0,0,0,0,0
2960,#a4498d,settled,1,13,13,1216.21,2.96053,7641.64,0,0,0,0,0,0,0
2961,#6d9eb3,settled,1,73,50,1143.11,3.95828,7182.4,0,0,0,0,0,0,0
2962,#e940db,settled,1,19,19,1130.03,3.32272,7100.17,0,0,0,0,0,0,0
2963,#b1954e,settled,1,17,16,1138.43,2.1886,7152.99,0,0,0,0,0,0,0
2964,#7aeb74,settled,1,33,29,1182.67,1.36505,7430.93,0,0,0,0,0,0,0
2965,#438d9c,settled,1,13,12,1156.43,1.74053,7266.03,0,0,0,0,0,0,0
2966,#bfe2c2,settled,1,25,23,1142.88,2.73864,7180.92,0,0,0,0,0,0,0
2967,#8784e9,settled,1,18,18,1141.92,1.99098,7174.9,0,0,0,0,0,0,0
2968,#50d95d,settled,1,8,10,1140.85,6.53207,7168.15,0,0,0,0,0,0,0
2969,#cc7b84,settled,1,44,38,1217.69,8.26555,7650.99,0,0,0,49,49,0,0
2970,#95d0aa,settled,1,70,50,1211.03,11.6566,7609.14,0,0,0,126,126,0,0
2971,#5d72d2,settled,1,52,37,1215.9,4.46384,7639.73,0,0,0,0,0,0,0
2972,#d9c745,settled,1,56,48,1218.1,11.6426,7653.58,0,0,0,69,69,0,0
2973,#a2696c,settled,1,293,170,1158.09,3.35554,7276.51,0,0,0,0,0,0,0
2974,#6bbf93,settled,1,33,26,1147.51,2.97235,7209.99,0,0,0,0,0,0,0
2975,#e760ba,settled,1,29,26,1143.02,2.28447,7181.82,0,0,0,0,0,0,0
2976,#afb6e0,settled,1,29,23,1188.67,2.89857,7468.63,0,0,0,0,0,0,0
2977,#785854,settled,1,9,11,1194.24,1.12129,7503.64,0,0,0,0,0,0,0
2978,#41ad7b,settled,1,54,46,960.132,46.7695,6032.69,0,0,0,0,0,0,0
2979,#bd4fa2,settled,1,68,48,1477.31,14.63,9282.2,0,0,0,0,0,0,0
2980,#85a4c8,settled,1,71,50,1495.05,7.18798,9393.67,0,0,0,0,0,0,0
2981,#4e46f0,settled,1,68,48,1494.03,4.32813,9387.26,0,0,0,0,0,0,0
2982,#ca9b63,settled,1,60,45,1497.84,9.91677,9411.21,0,0,0,0,0,0,0
2983,#93f089,settled,1,23,19,1500.8,2.85921,9429.78,0,0,0,0,0,0,0
2984,#5b93b1,settled,1,12,12,1469.29,2.06437,9231.8,0,0,0,0,0,0,0
